Type,ID,ParentID,Date,Content,Likes,Comments
POST,"tgY8y0UfTuU","","2025-10-08 16:15:06","vì sao thái nguyên ngập lịch sử bão matmo? baothanhnien #tintuc #thoisu #tinnong thái nguyên ghi nhận lượng mưa lớn kỷ lục, nhiều nơi 500 mm khiến lũ sông cầu .",301,0
POST,"Ykv60yyB8Ew","","2025-10-03 09:16:29","chính thức đón chào con quái vật matmo #bão #baoso11 #matmo #baomatmo #thoitiet",5121,401
COMMENT,"Ugy79l4Xwtg9VdO_kD14AaABAg","Ykv60yyB8Ew","2025-10-04 20:43:56","nam mô a di đà phật - cầu xin đức phật quán thế âm bồ tát cứu khổ cứu nạn che chở cho đồng bào ,ngư dân biển bộ đội cảnh sát biển cứu hộ cứu nạn luôn luôn đủ ,về đủ bình an vô sự .",8,0
COMMENT,"UgwZgxBTN-Hey2PwtEJ4AaABAg","Ykv60yyB8Ew","2025-10-05 20:29:00","nam mô a di đà phật cầu mong tâm bão qua cho người dân bớt khổ",0,0
COMMENT,"UgwwAPmxSonaNG-vXZB4AaABAg","Ykv60yyB8Ew","2025-10-05 21:05:19","a di đà phật.  a di đà phật.  nam mô bồ tát quán thế âm. cầu nguyện tất mọi người mọi loài luôn bình an",0,0
COMMENT,"Ugwhym2H16Y2z873vXh4AaABAg","Ykv60yyB8Ew","2025-10-04 05:40:32","bão chồng bão. không ngừng nghỉ. năm 2025 từ chính trị xã hội tới thiên nhiên đều bất ổn nhau. nước thi nhau chiến tranh. bão mạnh bão trước. cầu bình an cho thế giới",10,0
COMMENT,"UgyUyHCLo-PQhsl1hB94AaABAg","Ykv60yyB8Ew","2025-10-03 23:23:12","nam mô quan thế âm bồ tát cứu khổ cứu nạn cho việt nam chúng con tránh được cơn bão này. mong mẹ thiên nhiên đừng nổi giận chúng con",12,0
COMMENT,"UgwvQiMlEJ9QZZXgTRF4AaABAg","Ykv60yyB8Ew","2025-10-04 22:41:26","nam mô đại từ đại bi cứu khổ cứu nạn linh cảm quán thế âm bồ tát nam mô a di đà phật nguyện cầu cho cơn bão mau tan, nguyện cho nhân loại đều được bình an",1,0
COMMENT,"UgzldVOsBG3wxOE10FN4AaABAg","Ykv60yyB8Ew","2025-10-04 20:07:46","thiên nhiên giận dữ không tự nhiên do con người tàn phá thiên nhiên ngày một nhiều do nhân quả quy luật con người nhận lấy.nam mô a di đà phật",1,0
COMMENT,"UgxfS_UCymkdBLKiGdF4AaABAg","Ykv60yyB8Ew","2025-10-03 18:30:56","cho tôi hỏi ngu cái, sao tôi thấy năm ít bão sao năm nay nhiều bão vậy",64,0
COMMENT,"Ugy3JyCzW0SjsFv5hRV4AaABAg","Ykv60yyB8Ew","2025-10-05 18:22:12","nam mô đại từ đại bi cứu khổ cứu nạn quan thể âm bồ tát cầu cho tất mọi người đều được bình an",0,0
COMMENT,"Ugzmd7vRE8p_pUxHx1l4AaABAg","Ykv60yyB8Ew","2025-10-05 06:30:39","nam mo quan thế âm bồ tát đại từ đại bi cứu độ chúng sanh thoát khỏi tai ương lu lụt đem bình an cho chúng sanh",0,0
COMMENT,"Ugx1a_L0BTNY998kO3x4AaABAg","Ykv60yyB8Ew","2025-10-05 18:01:22","nam mô a di đà phật. nam mô đại nguyện địa tạng vương bồ tát. nam mô mẹ quán thế âm bồ tát phù hộ che chở cho người người nhà nhà đều bình an",0,0
COMMENT,"Ugz74gtUVSSiJ2-JZiN4AaABAg","Ykv60yyB8Ew","2025-10-04 12:23:22","kì cuối tới rồi.y kinh thánh. tiên tri.!",0,0
COMMENT,"UgzdgrXKxeRBM0NkjxR4AaABAg","Ykv60yyB8Ew","2025-10-04 19:01:51","cầu tất mọi người toàn thế giới ăn thuần chay sống xanh cứu lấy chính gia đình địa cầu.",2,0
COMMENT,"UgwR7V6SyxfHw7EZnal4AaABAg","Ykv60yyB8Ew","2025-10-06 20:46:20","nam mô a di đà phật con biết cầu nguyện cho chúng sanh được bình an",0,0
COMMENT,"UgxrZtZVmPsF8dH6Hll4AaABAg","Ykv60yyB8Ew","2025-10-04 17:18:28","nam mô a di đà phật nam mô đại bi quán thế âm bồ tat xin người cứu khổ cứu nạn cho chúng sanh mong bão tan mau đừng vào việt nam người dân dỡ khổ đau",2,0
COMMENT,"UgxjkMdqdlPrYXr_otR4AaABAg","Ykv60yyB8Ew","2025-10-03 21:36:08","không lẽ thủy tinh bút toàn bộ sức mạnh hủy diệt sơn tinh sao",12,0
COMMENT,"UgyZmx1cFHf04zdBQmN4AaABAg","Ykv60yyB8Ew","2025-10-04 12:20:20","nam mô a di đà phật cầu cho mưa thuận gió hòa mọi người đều sống cảnh ấm no hạnh phúc",1,0
COMMENT,"UgyNPVHCO8bXNJM0C1R4AaABAg","Ykv60yyB8Ew","2025-10-05 07:49:08","mong mọi người hãy niệm phật xin mẹ quán thế âm phù hồ cho đồng bào việt nam vượt qua đại nạn siêu bảo.",0,0
COMMENT,"Ugyr_1AHldIEJiMbIHB4AaABAg","Ykv60yyB8Ew","2025-10-04 14:55:56","nam mô a di đà phật nam mô đại từ đại bi cứu khổ cứu nạn quán thế âm bồ tát gia hộ cho toàn thể đại chúng được an lành mạnh khỏe tai qua nạn khỏi",2,0
COMMENT,"Ugw4cMHL8TjEG7PnPDd4AaABAg","Ykv60yyB8Ew","2025-10-03 18:50:32","thủy tinh quyết dành mị nương",56,0
COMMENT,"UgyXDIM3RptQ7EdGZi54AaABAg","Ykv60yyB8Ew","2025-10-04 14:28:30","a di đà phật cầu mong cho mọi người bình an a di đà phật",4,0
COMMENT,"UgzE0GCyxLSxEfMBwHR4AaABAg","Ykv60yyB8Ew","2025-10-04 09:25:15","nam mô a di đả phật nam mô đại từ đại bi cứu khổ cứu khổ cứu nạn linh cảm quan thế sợ loài người chúng con không thể ngăn cản được bão lũ thiên tai chi biết cậu nguyện cho mọi người ở nơi có bão ở việt nam sớm thoát khỏi bão tố đau thương mất mát lớn nay",3,0
COMMENT,"UgwxPPRCmd3MpW02HL54AaABAg","Ykv60yyB8Ew","2025-10-04 20:12:18","năm rẵn thật đáng sợ mọi người ơi .thương con miền trung nhiều lắm",0,0
COMMENT,"Ugwpdt-EX5PWFCaDWuh4AaABAg","Ykv60yyB8Ew","2025-10-04 08:39:09","nam mô a di da phật cứu khổ cứu nạn mong bảo chuyển thành áp thấp nhiệt đới cho dân bớt khồ",2,0
COMMENT,"UgyetGr02ifqSOh1tYx4AaABAg","Ykv60yyB8Ew","2025-10-04 21:24:32","nam mô đại từ đại bi linh cảm ứng quan thế âm bồ tát tầm thinh cứu khổ cứu nạn chúng sinh",3,0
COMMENT,"UgznNnzTVeH3PstJi_t4AaABAg","Ykv60yyB8Ew","2025-10-04 19:32:08","con nam mô đại từ đại bi cứu khổ cứu nạn quan thế âm bồ tát cứu khổ cứu nạn cho toàn thể dân việt nam con thoát khỏi cơn hoạn nạn này. nam mô a di đà phật",3,0
COMMENT,"UgwWu-ebx-y9fcPM_dJ4AaABAg","Ykv60yyB8Ew","2025-10-04 20:30:25","miền bắc miền trung xin tín tâm niệm phật, xây tượng mẹ quan âm ở biển, thành tâm tín phật a di đà phật",1,0
COMMENT,"Ugzs7KHiRNA-qfxfdK54AaABAg","Ykv60yyB8Ew","2025-10-04 08:08:04","nam mô đại từ đại bi cứu nạn cứu khổ quán thế âm bồ tát nam mô đại thế chí bồ tát . nam mô địa tạng vương bồ táy . con cầu ơn vũ trụ có phép màu ngăn cơn bão matmo quay ra biển đông giữ cuộc sống bình an cho toàn dân đất việt .",2,0
COMMENT,"UgyxqGa4mgPU5qHojX14AaABAg","Ykv60yyB8Ew","2025-10-04 22:35:13","a di đà phật mong phật cứu độ đồng bào mọi người bình an",3,0
COMMENT,"Ugzti412ApzfbvBdbM14AaABAg","Ykv60yyB8Ew","2025-10-04 20:33:41","nam mô a di đà phật cầu mong bão qua",0,0
COMMENT,"Ugw0eI3P0kfZqHpAIUx4AaABAg","Ykv60yyB8Ew","2025-10-04 06:36:42","nam mô a di đà phật.con cầu xin mẹ quan âm bồ tát cứu giúp cho dân chúng thế giới đều được yên bình.nam mô a di đà phật",2,0
COMMENT,"UgxQVLMzZaUemvWPN7V4AaABAg","Ykv60yyB8Ew","2025-10-04 18:36:00","so cầu cho tất mọi người được bình manh khỏe",1,0
COMMENT,"UgxdIuJEQxMp7R5JJcF4AaABAg","Ykv60yyB8Ew","2025-10-04 08:46:52","oi lai vao roi thuong ba con mien trung minh qua mong nhanh chong qua di tra lai binh yen cho dan minh viet nam co len ba con minh co len",1,0
COMMENT,"UgyImOQcCS0wCvwu6U94AaABAg","Ykv60yyB8Ew","2025-10-04 08:33:24","con người sống sao chịu vậy !",0,0
COMMENT,"UgwbBWquczazAY-bi5l4AaABAg","Ykv60yyB8Ew","2025-10-04 01:39:10","nam mô cứu khô cứu nạn quan thế âm bồ tát",5,0
COMMENT,"UgzaqS-FP9dBeOUHRtJ4AaABAg","Ykv60yyB8Ew","2025-10-04 20:17:56","nam mô mẹ hiền quán thế âm bồ tát cứu khổ cứu nạn chúng sinh",0,0
COMMENT,"UgzgtJKOkHVCaMufzDF4AaABAg","Ykv60yyB8Ew","2025-10-04 09:22:35","hỡi sơn tinh xin hãy giúp chúng con chống thủy tinh",5,0
COMMENT,"Ugykngr2K-a0m8SMoWh4AaABAg","Ykv60yyB8Ew","2025-10-05 10:25:46","nam mô cứu khổ cứu nạn linh cảm quán thế âm bồ tát nam mô a di đà phật",0,0
COMMENT,"UgyW1gto4P40C04jOoB4AaABAg","Ykv60yyB8Ew","2025-10-04 19:39:21","nam mô tiêu tai giáng kiết tưởng bồ tát ma ha tát",0,0
COMMENT,"UgwUqkwRelsAHmSarOl4AaABAg","Ykv60yyB8Ew","2025-10-04 13:20:12","cầu nguyện quan thế âm bồ tát cứu nạn cứu khổ",0,0
COMMENT,"UgxoC_O-DXyBQNzZSit4AaABAg","Ykv60yyB8Ew","2025-10-05 11:48:32","trời ơi nhiều bão vậy. năm nay thật mùa bão",0,0
COMMENT,"UgwnLj3_9pq92EoS-AJ4AaABAg","Ykv60yyB8Ew","2025-10-04 19:19:23","nam mô đại từ đại bi cứu khổ cứu nạn quan thế âm bồ tát",0,0
COMMENT,"UgzfqkvVJ-9gBk1_JWR4AaABAg","Ykv60yyB8Ew","2025-10-04 09:29:08","nam mô a di đà phật mong trời phật phụ hộ cho đất nước việt nam cơn bão nhẹ nhàng qua nam mô a di đà phật",0,0
COMMENT,"UgyT_t3XJDiAdg28Iy54AaABAg","Ykv60yyB8Ew","2025-10-04 06:28:41","mỗi năm số lượng bão tăng lên, kinh thật",0,0
COMMENT,"Ugx4gSpGA0uUf6CIZCl4AaABAg","Ykv60yyB8Ew","2025-10-04 14:41:29","bolt baron xanh kiểu:",0,0
COMMENT,"UgzloEJN7Q7MAfF96714AaABAg","Ykv60yyB8Ew","2025-10-04 15:47:11","mặt mò miền trung việt nam dùng nhiều bây giờ thành bão chắc gởi qua trung quốc dùng thử vì tq giàu giỏi.",0,0
COMMENT,"UgxYXXSBUJR47wpRfmN4AaABAg","Ykv60yyB8Ew","2025-10-04 18:08:08","mô phật bảo chưa bây giờ vào còn mạnh việt nam năm nhỏ bé còn bảo lớn nhất, cứ việt nam tôi đây chơi có mẹ thiên giận vậy cho cho biết người dân chúng con biết khắc phục bớt giận mẹ ơi ,a di đa phật",0,0
COMMENT,"UgweOP-sLkeajnGSSfB4AaABAg","Ykv60yyB8Ew","2025-10-04 23:43:13","nam mô cưu khổ cứu nạn quán thế âm bồ tát",0,0
COMMENT,"UgzmFS01z919yK10s6h4AaABAg","Ykv60yyB8Ew","2025-10-04 06:41:58","vì tiền tàn phá thiên nhiên nó đáp trả vậy thôi.",0,0
COMMENT,"UgwYHv50KnukWkGtnbV4AaABAg","Ykv60yyB8Ew","2025-10-03 23:14:54","1 tuần 3 bão có vẻ thủy tinh đang tất tay",0,0
COMMENT,"UgxjfF7siPOjgMdsK2x4AaABAg","Ykv60yyB8Ew","2025-10-03 22:01:39","nhiêu năm thủy tinh dùng tất sức mạnh",3,0
COMMENT,"UgzX_dQ-sl6F_gS3ZaR4AaABAg","Ykv60yyB8Ew","2025-10-04 13:34:25","nam mô quán thế âm cứu khổ cứu nan cho tất thế giới tai qua nan khỏi quán thế âm bồ tát",0,0
COMMENT,"UgzZvTYxA_nH-zEtkaF4AaABAg","Ykv60yyB8Ew","2025-10-04 19:23:59","nam mô quán thế âm bồ tát nam mô a di đà phật",0,0
COMMENT,"UgwRlOaQ-dV4xi90PT94AaABAg","Ykv60yyB8Ew","2025-10-04 11:26:03","nam mô đại từ đại bi cứu khổ cứu nạn linh cảm ứng quán thế âm bồ tát",0,0
COMMENT,"Ugyj--nb9gobD7Rmy_d4AaABAg","Ykv60yyB8Ew","2025-10-04 19:48:21","nam mô a di đà phật nam mô a di đà phật nam mô a di đà phật",0,0
COMMENT,"Ugyo_1Fex0OrnEAW2JB4AaABAg","Ykv60yyB8Ew","2025-10-04 12:50:24","cầu mông mọi sự bình an",0,0
COMMENT,"UgxkTP0Zt-YR21gqaTB4AaABAg","Ykv60yyB8Ew","2025-10-03 22:06:28","cuộc đánh ghen lâu nhất ls nhận loại:))",0,0
COMMENT,"UgzHBHy5jmcboqqIE8h4AaABAg","Ykv60yyB8Ew","2025-10-03 14:20:30","con cầu xin vũ trụ thiên nhiên cứu hộ cứu nạn quãng đại linh cảm ứng quan thể âm bồ tát, mang điều tốt lành cho toàn dân tộc việt nam toàn thế giới sức khoẻ bình an hạnh phúc cuộc sống con xin biết ơn",8,0
COMMENT,"Ugxb-fFUua6sHYV3WRV4AaABAg","Ykv60yyB8Ew","2025-10-05 00:57:34","tiếp tục miền bắc tui ở miền bắc mong ổn",0,0
COMMENT,"Ugw11T1-BTWHkHtqL9Z4AaABAg","Ykv60yyB8Ew","2025-10-04 21:52:38","nhìn hình dáng giống cổ tử cung kkk",0,0
COMMENT,"UgzxjEsPJlmbofib7cp4AaABAg","Ykv60yyB8Ew","2025-10-04 13:47:40","đau thương mất mát thiên nhiên giáng xuống nhân loại thời gian , nguyên nhân do con người tận diệt thiên nhiên không thương tiếc.",0,0
COMMENT,"Ugw83peP83ClSaOnek94AaABAg","Ykv60yyB8Ew","2025-10-04 12:37:08","đúng mặt mo thật",0,0
COMMENT,"UgxlZhA9Tsk5ycMdeGJ4AaABAg","Ykv60yyB8Ew","2025-10-04 22:13:35","nam mo a di da phat kinh lay phat tu bi cuu thẹ",0,0
COMMENT,"UgzglWV0IQQ4YO_uarR4AaABAg","Ykv60yyB8Ew","2025-10-04 05:04:31","do biến đổi khí hậu nhiều, chiến tranh, rác thải, hạt nhân, khí thải,. chuyện hiển nhiên, cầu mong vào đất liền thành áp thấp nhiệt đới",0,0
COMMENT,"Ugz0AR-Yn7lkVtimirF4AaABAg","Ykv60yyB8Ew","2025-10-03 22:24:37","năm mô a di đà phật năm mô a di đà phật có xin nó tan",3,0
COMMENT,"Ugx_ttBZp1zzAj8OF6F4AaABAg","Ykv60yyB8Ew","2025-10-04 19:40:24","cứ cợt nhả bão việt nam cần được tôn trọng",0,0
COMMENT,"Ugw1POOrUp1FI9xQc3h4AaABAg","Ykv60yyB8Ew","2025-10-04 14:03:32","sang năm, trồng phủ xanh tre, cây phát triển nhanh dày đặc hạn chế dòng chảy, trồng cây lâu năm xen kẽ vào. sao thấy đau lòng",0,0
COMMENT,"UgzPJ47F3TOn30z8_Kd4AaABAg","Ykv60yyB8Ew","2025-10-06 08:11:44","nam mo a di da phat nam mo a di da phat nam mo a di da phat",0,0
COMMENT,"UgxLti71MwtolQLcP414AaABAg","Ykv60yyB8Ew","2025-10-04 08:09:52","nhưng vào hà nội giảm xuống con cấp 6 thôi,thời sự bảo thế!",0,0
COMMENT,"Ugx2K1d7mh-LNrYMvB54AaABAg","Ykv60yyB8Ew","2025-10-04 07:27:57","cám ơn mặt mo",0,0
COMMENT,"UgzC_Zi9a97keHD9dC54AaABAg","Ykv60yyB8Ew","2025-10-04 06:32:19","chong . ong troi oi xin thuong nguoi dan viet nam",1,0
COMMENT,"UgySJjejsQSqWc-0gpl4AaABAg","Ykv60yyB8Ew","2025-10-03 22:33:50","bão nhiều một bão du chết năm nay có mấy bão liền",0,0
COMMENT,"UgwbliQkqxX8uuyOGRR4AaABAg","Ykv60yyB8Ew","2025-10-03 21:46:43","đúng biến đổi khí hậu trái đất không thể lường được",0,0
COMMENT,"UgxItumrny5GiZ2NzVR4AaABAg","Ykv60yyB8Ew","2025-10-03 23:26:04","tui nghe 1 thầy bối nói 2025 không yên đâu!",0,0
COMMENT,"Ugz7-LLF5jF1-Reud2p4AaABAg","Ykv60yyB8Ew","2025-10-05 03:28:29","a di đà phật",0,0
COMMENT,"UgxZ45Oao-nJHGNPEfF4AaABAg","Ykv60yyB8Ew","2025-10-04 13:13:43","nam mô đại từ đại bi cứu khổ cứu nạn quảng đại linh cảm ứng quán thế âm bồ tát, nam mô di lạc vương phú quý phật, nam mô a di đà phật",0,0
COMMENT,"UgzHxjXV9uoE-_-yoZ14AaABAg","Ykv60yyB8Ew","2025-10-05 21:22:37","nam mô a di đà phật.",0,0
COMMENT,"UgyqYUz4_rVEhxupg4h4AaABAg","Ykv60yyB8Ew","2025-10-04 09:39:12","thuỷ tinh tới thủ ơi",0,0
COMMENT,"UgxmYVjaps1T5exWGml4AaABAg","Ykv60yyB8Ew","2025-10-03 21:10:21","thời đại hải tặc sắp :)",4,0
COMMENT,"UgyxK3GOyjjd5mL6CL94AaABAg","Ykv60yyB8Ew","2025-10-04 12:07:16","nam mô a di đa phât",0,0
COMMENT,"UgxEFAxuUgXeTtpHIG54AaABAg","Ykv60yyB8Ew","2025-10-04 06:27:04","vì có kẻ tham ô làm hàng giả hại người vân vân lên mẹ thiên lôi nổi dận sao con nam mô a di đà phật",0,0
COMMENT,"UgxfmW6e1ywdxrI_Ost4AaABAg","Ykv60yyB8Ew","2025-10-03 20:16:46","nam mô quán thế âm bồ tát cứu khổ cứu nạn",6,0
COMMENT,"UgyujuKgN4I1EKb63Sx4AaABAg","Ykv60yyB8Ew","2025-10-08 18:10:37","du túp nếu trả giá tình mạng ngày mai lời nói ra gia đình ra hết mặt mo loang tỏa đón nhận",0,0
COMMENT,"UgyIf2fZC7_hUKCUCJV4AaABAg","Ykv60yyB8Ew","2025-10-04 04:44:05","đua đồ đạc lên cao! gia xúc bán chuyển! tranh xa ở nhà buoc nha cửa",0,0
COMMENT,"Ugxo5gtPbMojZDTFSxl4AaABAg","Ykv60yyB8Ew","2025-10-04 17:39:23","dat ten no xau the no chang ac sao duoc",0,0
COMMENT,"UgyDg2fNMxBbc9n9J3Z4AaABAg","Ykv60yyB8Ew","2025-10-04 00:58:06","trông hướng đi.lại xang tầu du lịch thôi.",0,0
COMMENT,"UgyKaiLxXoVym_wL0Rx4AaABAg","Ykv60yyB8Ew","2025-10-04 12:26:58","thả tôi thấy mấy bữa nay mưa to",0,0
COMMENT,"Ugz74CBbvdBDgYK0rZV4AaABAg","Ykv60yyB8Ew","2025-10-04 09:57:38","sơn tinh thủy tinh,",1,0
COMMENT,"UgyqHoC4LAIooZDfyhN4AaABAg","Ykv60yyB8Ew","2025-10-04 18:12:38","giá bây giờ mới thấy cảnh bảo liên tiếp còn lớn sống sót nôi chơi, sợ vậy chơi biết chạy đây nước dân lên chạy kiep tôi sợ khóc năm nay việt nam tôi nhưng cây bảo năng nhất sửa giờ đây lạ lần",0,0
COMMENT,"Ugyj-uppRIGFVOUWqbB4AaABAg","Ykv60yyB8Ew","2025-10-03 20:47:41","gòi gòi gòi mong miền bắc vậy trung không nặng chưa kịp khắc phục bualoi không bt mấy bão hào đây",1,0
COMMENT,"UgwSyraw1_rX1zWjuU94AaABAg","Ykv60yyB8Ew","2025-10-04 04:23:19","a di đà phật",0,0
COMMENT,"UgyhEispsYXqDuOwwnB4AaABAg","Ykv60yyB8Ew","2025-10-04 07:41:12","matmo nhìn tưởng mateo",0,0
COMMENT,"UgxSfPHalv3SoKtlMJd4AaABAg","Ykv60yyB8Ew","2025-10-03 22:19:51","cầu xin mẹ thiên nhiên cứ vị toàn năng, xin cho bão tan nhanh không thiệt hại đu người vật",0,0
COMMENT,"UgygPw0am2EpDXLase54AaABAg","Ykv60yyB8Ew","2025-10-03 21:34:13","dạo chỗ tôi ảnh hưởng nhiều ngập hết đằng",0,0
COMMENT,"UgzHUnIIGYmYuYCM8VN4AaABAg","Ykv60yyB8Ew","2025-10-04 21:30:02","sơn tinh",0,0
COMMENT,"UgxZ4EuhwKTF8r6KC_V4AaABAg","Ykv60yyB8Ew","2025-10-03 22:10:56","nam mô a di đà phật con xin cầu nguyện cho tất được bình an",0,0
COMMENT,"UgyVUgu3BCiSMQ-0p_94AaABAg","Ykv60yyB8Ew","2025-10-04 15:05:22","hết búa lôi giờ mặt mo",0,0
COMMENT,"UgwLoaeAFhVZ5-JVQD54AaABAg","Ykv60yyB8Ew","2025-10-03 19:43:43","trung thu tốt tặng ngay 11 cơn bão:))",0,0
COMMENT,"Ugyau0kf_7arjzh9KEl4AaABAg","Ykv60yyB8Ew","2025-10-03 20:10:45","đúng năm vx cháy với ẩm (((",0,0
COMMENT,"Ugyco7umMDgqORXKw1h4AaABAg","Ykv60yyB8Ew","2025-10-04 07:14:28","năm mô a di đà phat",0,0
POST,"SFVFp67moFQ","","2025-10-08 05:00:06","toàn cảnh miền bắc “oằn mình” bão matmo: hà nội ngập, lạng sơn vỡ đập, thái nguyên lũ lịch sử baothanhnien #tintuc #thoisu #tinnong 0:00 hà nội ngập sâu bão: bộ đội dùng thuyền tự chế đưa dân qua vùng ngập 1:44 .",59,0
POST,"2c7W2dlaADU","","2025-10-03 20:04:52","bão matmo vào biển đông thành cơn bão số 11 vtvwdb bão matmo vào biển đông thành cơn bão số 11 vtvwdb dự báo thời tiết vtv kênh youtube chính thức phòng .",92,2
COMMENT,"UgxOSw_BYpFi_31Z83F4AaABAg","2c7W2dlaADU","2025-10-04 14:30:06","sợ",1,0
COMMENT,"UgyhBhdpOQxxr-pJYaB4AaABAg","2c7W2dlaADU","2025-10-04 17:41:07","uk",1,0
POST,"JuC5Rnzd8sc","","2025-10-07 22:45:06","tổng hợp thiệt hại bão số 11 matmo 7/10: 3 người chết, 4.500 nhà dân ngập sâu tin24h tin tức 24h #tintuc tổng hợp thiệt hại bão số 11 matmo 7/10: 3 người chết, 4.500 nhà dân ngập sâu mưa lớn hai ngày .",6,0
POST,"lmoil2lM36s","","2025-09-25 09:03:30","hết bão bualoi bão matmo",20,3
POST,"WvLWS1eCx6M","","2025-10-05 15:50:01","clip bão matmo càn quét miền nam trung quốc #shortsvideo #tintuc #tin tin tức 24h #tintuc tin24h kênh youtube chia sẻ nội dung tin tức, thời sự ,thời sự 19h,tin tức mới,tin mới,thời sự quốc tế .",262,4
COMMENT,"UgyDKUuNDd6-VSjk60Z4AaABAg","WvLWS1eCx6M","2025-10-05 20:07:37","tội nghiệp nặng nặng cho quả báo nó nặng tu tập nhiều lắm mới hoá giải được n",2,0
COMMENT,"Ugyn_ytjmn5baCBDirl4AaABAg","WvLWS1eCx6M","2025-10-05 18:41:43","khủng khiếp …ai chưa trải qua chưa thấy sự tàn ác thiên nhiên",1,0
COMMENT,"UgyEZR1t3KdzwLVcbbd4AaABAg","WvLWS1eCx6M","2025-10-06 09:59:32","nam mô a di đà phật",0,0
COMMENT,"Ugx-c3P0lZGLjpEqaFZ4AaABAg","WvLWS1eCx6M","2025-10-05 18:18:26","mô phật",2,0
POST,"Knmx-kGL8Dk","","2025-10-04 06:00:19","tin mới nhất bão matmo: nhận định kịch bản xấu nhất, dự báo tỉnh chịu ảnh hưởng trực tiếp báo lao động kịch bản cực đoan áp cao cận nhiệt đới suy yếu không đáng kể khiến bão matmo đổ bộ quảng ninh cường .",10,0
POST,"g1M_jvi2zV0","","2025-10-03 18:30:06","dự báo thời tiết ngày mai 04/10/2025 bão matmo vào biển đông thành bão số 11 vtvwdb dự báo thời tiết ngày mai 04/10/2025 bão matmo vào biển đông thành bão số 11 vtvwdb dự báo thời tiết vtv .",218,7
COMMENT,"Ugw4eBcVW_GfofAtIwV4AaABAg","g1M_jvi2zV0","2025-10-03 18:41:28","thương dân nghèo đấy có tôi",6,0
COMMENT,"UgyYKywad9GDMCc1FpJ4AaABAg","g1M_jvi2zV0","2025-10-03 18:33:17","châu an cơm chua khỏe không",3,0
COMMENT,"UgzS20ByVxRM9OtSvrJ4AaABAg","g1M_jvi2zV0","2025-10-03 21:10:25","minh chau xinh qua",0,0
COMMENT,"UgxYgYdgXTGDvMNdKqp4AaABAg","g1M_jvi2zV0","2025-10-03 19:24:16","minh châu xinh wa",1,0
COMMENT,"UgyG-_KttJ40F_r540R4AaABAg","g1M_jvi2zV0","2025-10-03 19:21:29","minh châu xinh đẹp lắm",1,0
COMMENT,"UgwTrwGUg5EQ3MmoMFh4AaABAg","g1M_jvi2zV0","2025-10-03 18:44:14","nhiều người còn nghèo khổ lắm.",3,0
COMMENT,"UgxWThtD5ZOF3Vb3ldN4AaABAg","g1M_jvi2zV0","2025-10-04 04:08:38","đang cầu mong bão thật nhiều, càng nhiều càng tốt .",0,0
POST,"Nhyi4mJdNDw","","2025-10-04 05:10:01","khẩn: bão số 11 matmo vào biển đông, dự báo 2 kịch bản đổ bộ, miền bắc tiếp tục hứng mưa lớn theo trung tâm dự báo khí tượng thủy văn quốc gia, 13h chiều nay (3/10), vị trí tâm bão matmo đất liền phía bắc đảo .",77,0
POST,"Kpd24xXEwR0","","2025-10-03 15:00:32","đêm nay (3/10), bão matmo vào biển đông, nhanh cường độ mạnh nhất giật cấp 15 vtv24 theo cơ quan khí tượng, bão matmo có thể đạt cường độ mạnh nhất cấp 12, giật cấp 15 ở vùng biển phía tây bắc khu vực .",85,0
POST,"FIJl4KkoUnY","","2025-10-08 16:06:00","cập nhật thiệt hại do mưa lũ, sạt lở bão matmo: 13 người chết mất tích, 15.762 nhà ngập báo lao động sáng 8-10, theo báo cáo cục quản lý đê điều phòng, chống thiên tai (bộ nông nghiệp môi trường), .",2,0
POST,"C9C4Hdiw0n4","","2025-10-16 09:30:06","hậu quả thảm khốc bão matmo: 18 người chết, thiệt hại 16.900 tỉ đồng baothanhnien #tintuc #thoisu #tinnong chưa đầy 3 tuần (từ ngày 22.9 ngày 6.10.2025), việt nam hứng chịu 3 cơn .",29,0
POST,"AHX0QJLbMHQ","","2025-10-01 10:40:09","bão số 11 matmo tăng cấp nhanh, nguy cơ ảnh hưởng trực tiếp bắc bộ #shortvideo #baoso10 tiền thân bão số 11 tăng cấp nhanh, bắc bộ đối diện nguy cơ ảnh hưởng trực tiếp sáng 1.10, cục quản lý thiên văn, địa vật lý .",0,62
COMMENT,"UgxskHaNIw9fJ2Ibe214AaABAg","AHX0QJLbMHQ","2025-10-01 15:22:08","cầu trời phật phù hộ cho tất người dân nơi vùng bão lũ qua được bình yên,tai qua nạn khỏi, cơn bão sớm trở thành áp thấp.",11,0
COMMENT,"Ugy9V1ASn3gvpCrXqAB4AaABAg","AHX0QJLbMHQ","2025-10-01 11:40:21","nam mô cứu khổ cứu nạn quan thế âm bồ tát ma hát nguyện cầu tất mọi người được bình an ,vược qua thiên tai hoạn nạn .",4,0
COMMENT,"Ugxd-C-ADCqKmYtNDqd4AaABAg","AHX0QJLbMHQ","2025-10-01 23:15:10","thương miễn trung nhiều lắm bão chưa qua báo khác tới",8,0
COMMENT,"UgzyYYYKQx3C23ayX5Z4AaABAg","AHX0QJLbMHQ","2025-10-02 17:01:46","nam mô a di đà phật ! cầu trời phật cho con bão quay ra đại dương muôn dân chúng con được bình an !",1,0
